Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2015,BMW,BMX,BMW,M4 Coupe,F708503,0,3,FBMXV03.0S55,Car,425,6,3.0-S55,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3875,3.46,30.2,1,Not eqipped,FBMX91002250,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0211859,0.2877044,371.4423368,0.031868,,0.005278,,24,MPG,21.7930955,23.7127312,26.586539,,37.5,0.456,0.01657,15,-0.182,0.01657,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,BMW,BMX,BMW,M5,C772210,0,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-M,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,35.1,1,Not eqipped,CBMX10017622,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01463,0.6625,485.57,0.0156,,0.00309,0.01,18.2,MPG,18.9,16.8,21,,39.2,0.184,0.01906,12,-0.236,0.02207,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M5,C772210,0,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-M,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,35.1,1,Not eqipped,CBMX10017625,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.06319,0.6115,294.7,0.0048,,0.01317,0.01,30,MPG,,,,,39.2,0.184,0.01906,12,-0.236,0.02207,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M5,C772213,0,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-D,SA,Semi-Automatic,7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,27,1,Not eqipped,CBMX10017563,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.02792,0.6372,450.2,0.0233,,0.00388,0.01,19.7,MPG,19.8,18.4,22.4,,34.3,0.504,0.01593,15.7,-0.262,0.02233,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M5,C772213,0,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-D,SA,Semi-Automatic,7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,27,1,Not eqipped,CBMX10017565,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00051,0.46,274.86,0.0055,,0,0.01,32.2,MPG,,,,,34.3,0.504,0.01593,15.7,-0.262,0.02233,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M5,C772213,1,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-D,SA,Semi-Automatic,7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,27,1,Not eqipped,CBMX10019888,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.03356,0.7336,602.28,0.0268,,0.00706,0.01,14.7,MPG,15.4,13.4,17.4,,34.3,0.504,0.01593,15.7,-0.262,0.02233,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M5,C772213,1,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-D,SA,Semi-Automatic,7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,27,1,Not eqipped,CBMX10019893,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.04363,0.6456,351.27,0.0087,,0.01179,0.01,25.2,MPG,,,,,34.3,0.504,0.01593,15.7,-0.262,0.02233,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M6 Convertible,C772210,1,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-M,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,35.1,1,Not eqipped,CBMX10017639,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.02048,0.5789,496.39,0.0179,,0.00552,0.01,17.9,MPG,18,16.6,20.8,,40,0.184,0.01962,12,-0.236,0.02207,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M6 Convertible,C772210,1,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-M,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,35.1,1,Not eqipped,CBMX10017640,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0873,0.6926,295.43,0.0069,,0.01472,0.01,30,MPG,,,,,40,0.184,0.01962,12,-0.236,0.02207,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M6 Convertible,C772213,2,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-D,SA,Semi-Automatic,7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,27,1,Not eqipped,CBMX10017641,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.02324,0.5678,446.79,0.0248,,0.00305,,19.8,MPG,19.7,18.8,22.4,,35.2,0.505,0.01649,15.8,-0.453,0.02473,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M6 Convertible,C772213,2,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-D,SA,Semi-Automatic,7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,27,1,Not eqipped,CBMX10017642,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00325,0.4786,273.25,0.0102,,,,32.4,MPG,,,,,35.2,0.505,0.01649,15.8,-0.453,0.02473,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M6 Convertible,C772213,3,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-D,SA,Semi-Automatic,7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,27,1,Not eqipped,CBMX10019895,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.02124,0.6619,610.51,0.0293,,0.00428,0.01,14.5,MPG,15.4,13.1,17.3,,35.2,0.505,0.01649,15.8,-0.453,0.02473,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,M6 Convertible,C772213,3,4.4,CBMXV04.4S63,Car,553,8,4.4-S63-D,SA,Semi-Automatic,7,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.15,27,1,Not eqipped,CBMX10019896,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.04169,0.6267,354.67,0.0106,,0.01195,0.01,24.9,MPG,,,,,35.2,0.505,0.01649,15.8,-0.453,0.02473,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 sDrive28i,VL64015,1,2,DBMXV02.0N20,Car,241,,2.0-N20-E84,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ration < 1,3875,3.2,28,1,Not eqipped,DBMX10021495,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01718,0.6929,307.64,0.0155,,0.00439,0.01,28.9,MPG,28.01,27.9,31.78,,49.5,-0.386,0.02543,14.8,0.177,0.01815,,,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 sDrive28i,VL64015,1,2,DBMXV02.0N20,Car,241,,2.0-N20-E84,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ration < 1,3875,3.2,28,1,Not eqipped,DBMX10021496,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.02941,0.3534,194.58,0.0085,,0.00497,0.01,45.6,MPG,,,,,49.5,-0.386,0.02543,14.8,0.177,0.01815,,,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 sDrive28i,VL64015,3,2,DBMXV02.0N20,Car,241,,2.0-N20-E84,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ration < 1,3875,3.2,28,1,Not eqipped,DBMX10021532,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01144,0.3341,294.14,0.0128,,0.00229,0.01,30.2,MPG,29.6,30,30.93,,49.5,-0.386,0.02543,14.8,0.177,0.01815,,,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 sDrive28i,VL64015,3,2,DBMXV02.0N20,Car,241,,2.0-N20-E84,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ration < 1,3875,3.2,28,1,Not eqipped,DBMX10021533,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01867,0.162,187.85,0.0022,,0.00285,0.01,47.2,MPG,,,,,49.5,-0.386,0.02543,14.8,0.177,0.01815,,,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 xDrive28i,VL64015,0,2,DBMXV02.0N20,Car,241,,2.0-N20-E84,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ration < 1,4000,3.2,28,1,Not eqipped,DBMX10021491,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.014,0.5835,340.63,0.0155,,0.00314,0.01,26,MPG,25.7,24.74,29.67,,53.1,-0.306,0.02493,15.2,0.333,0.01726,,,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 xDrive28i,VL64015,0,2,DBMXV02.0N20,Car,241,,2.0-N20-E84,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ration < 1,4000,3.2,28,1,Not eqipped,DBMX10021492,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.03856,0.3587,205.75,0.0089,,0.00686,0.01,43,MPG,,,,,53.1,-0.306,0.02493,15.2,0.333,0.01726,,,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 xDrive28i,VL64015,2,2,DBMXV02.0N20,Car,241,,2.0-N20-E84,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ration < 1,4000,3.2,28,1,Not eqipped,DBMX10021493,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00843,0.2919,313.67,0.0165,,0.00162,0.01,28.3,MPG,27.01,27.6,31.39,,53.1,-0.306,0.02493,15.2,0.333,0.01726,,,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 xDrive28i,VL64015,2,2,DBMXV02.0N20,Car,241,,2.0-N20-E84,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ration < 1,4000,3.2,28,1,Not eqipped,DBMX10021494,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.02711,0.3058,203.91,0.0072,,0.00435,0.01,43.5,MPG,,,,,53.1,-0.306,0.02493,15.2,0.333,0.01726,,,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 xDrive35i,VL63554,0,3,CBMXJ03.0N55,Both,300,6,3.0-N55-E84,SA,Semi-Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.64,33.4,1,Not eqipped,CBMX10012473,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01785,0.2125,395.82,0.0071,,0.00337,,22.4,MPG,,,,,40.2,0.441,0.01787,16.8,0.136,0.01919,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,X1 xDrive35i,VL63554,0,3,CBMXJ03.0N55,Both,300,6,3.0-N55-E84,SA,Semi-Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,3.64,33.4,1,Not eqipped,CBMX10012474,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01043,0.0788,239.22,0.0013,,0.00365,,37.1,MPG,,,,,40.2,0.441,0.01787,16.8,0.136,0.01919,TWC,Three-way catalyst,N,,,N,No averaging
2015,BMW,BMX,BMW,X3 xDrive 28d,0E95003,0,2,FBMXT02.0N47,Truck,181,4,2.0-N47-F25X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.08,25.8,1,Not eqipped,FBMX10031036,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.02754,0.037,282.5,0.0069,,0.02293,,36.1,MPG,34.87,35.39,38.19,,52.4,-0.342,0.02911,19,-0.02,0.02463,SCR,Selective Catalytic Reduction,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,BMW,BMX,BMW,X3 xDrive 28d,0E95003,0,2,FBMXT02.0N47,Truck,181,4,2.0-N47-F25X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.08,25.8,1,Not eqipped,FBMX10031036,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.02754,0.037,282.5,0.0069,,0.02293,,36.1,MPG,34.87,35.39,38.19,,52.4,-0.342,0.02911,19,-0.02,0.02463,NOXAD,NOx Adsorber,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,BMW,BMX,BMW,X3 xDrive 28d,0E95003,0,2,FBMXT02.0N47,Truck,181,4,2.0-N47-F25X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.08,25.8,1,Not eqipped,FBMX10031036,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.02754,0.037,282.5,0.0069,,0.02293,,36.1,MPG,34.87,35.39,38.19,,52.4,-0.342,0.02911,19,-0.02,0.02463,DPF,Diesel Particulate Filter,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
