After Hours Change (Realtime),Annualized Gain,Ask,Ask (Realtime),Ask Size,Average Daily Volume,Bid,Bid (Realtime),Bid Size,Book Value Per Share,Change,Change Change In Percent,Change From Fiftyday Moving Average,Change From Two Hundredday Moving Average,Change From Year High,Change From Year Low,Change In Percent,Change In Percent (Realtime),Change (Realtime),Commission,Currency,Days High,Days Low,Days Range,Days Range (Realtime),Days Value Change,Days Value Change (Realtime),Dividend Pay Date,Trailing Annual Dividend Yield,Trailing Annual Dividend Yield In Percent,Diluted E P S,E B I T D A,E P S Estimate Current Year,E P S Estimate Next Quarter,E P S Estimate Next Year,Ex Dividend Date,Fiftyday Moving Average,Shares Float,High Limit,Holdings Gain,Holdings Gain Percent,Holdings Gain Percent (Realtime),Holdings Gain (Realtime),Holdings Value,Holdings Value (Realtime),Last Trade Date,Last Trade Price Only,Last Trade (Realtime) With Time,Last Trade Size,Last Trade Time,Last Trade With Time,Low Limit,Market Capitalization,Market Cap (Realtime),More Info,Name,Notes,Oneyr Target Price,Open,Order Book (Realtime),P E G Ratio,P E Ratio,P E Ratio (Realtime),Percent Change From Fiftyday Moving Average,Percent Change From Two Hundredday Moving Average,Change In Percent From Year High,Percent Change From Year Low,Previous Close,Price Book,Price E P S Estimate Current Year,Price E P S Estimate Next Year,Price Paid,Price Sales,Revenue,Shares Owned,Shares Outstanding,Short Ratio,Stock Exchange,Symbol,Ticker Trend,Trade Date,Trade Links,Trade Links Additional,Two Hundredday Moving Average,Volume,Year High,Year Low,Year Range
,,,,100.0,97698.0,,,100.0,0.0,0.01,,-0.04,-1.19,-4.49,1.59,0.0005,,,,,,,,,,,,,,,0.0,,0.0,,,21.31,,,,,,,,,,21.27,,205.0,,,,,,,,,,,,0.0,,,-0.0019,-0.053,-0.1743,0.0808,,,,,,,,,,0.0,,,,,,,22.46,,,,
,,,,100.0,124260.0,,,100.0,0.0,0.04,,-0.1,-1.05,-4.14,1.29,0.002,,,,,,,,,,,,,,,0.0,1.94,0.0,,,20.21,,,,,,,,,,20.11,,239.0,,,,,,,,,,,,0.0,,,-0.0049,-0.0497,-0.17070000000000002,0.06849999999999999,,,,,,,,,,0.0,,,,,,,21.16,,,,
,,,,200.0,186176.0,,,300.0,25.44,-0.31,,2.29,-0.33,-9.66,7.6,-0.0047,,,,,,,,,,,,,,,238410000.0,3.47,0.79,5.05,,63.74,18729000.0,,,,,,,,,66.03,,4797.0,,,,1260000000.0,,,,,77.5,,,1.75,,,0.0359,-0.005,-0.1276,0.1301,,2.61,19.03,13.08,,0.64,1970000000.0,,19119000.0,2.9,,,,,,,66.36,,,,
,,,,500.0,407747.0,,,400.0,26.93,0.05,,-0.03,0.89,-4.81,8.29,0.0009,,,,,,,,,,,,,,,452960000.0,2.37,0.52,2.51,,54.43,59621000.0,,,,,,,,,54.4,,31236.0,,,,3290000000.0,,,,,55.37,,,5.74,,,-0.0005,0.0166,-0.0812,0.17980000000000002,,2.02,22.95,21.67,,2.59,1270000000.0,,60472000.0,2.3,,,,,,,53.51,,,,
,,,,1000.0,8991900.0,,,700.0,-14.11,-0.13,,-0.58,-2.76,-14.98,0.75,-0.026000000000000002,,,,,,,,,,,,,,,686200000.0,-0.23,-0.1,0.27,,5.45,132450000.0,,,,,,,,,4.87,,157702.0,,,,746470000.0,,,,,5.5,,,2.68,,,-0.1063,-0.3615,-0.7547,0.182,,,,18.04,,0.17,4620000000.0,,153279000.0,10.6,,,,,,,7.63,,,,
,,,,1000.0,142415.0,,,900.0,-14.11,-0.1,,-0.16,-1.94,-14.69,1.06,-0.0172,,,,,,,,,,,,,,,686200000.0,,0.0,,,5.86,132450000.0,,,,,,,,,5.7,,100.0,,,,873690000.0,,,,,,,,0.0,,,-0.0273,-0.2536,-0.7205,0.2284,,,,,,0.19,4620000000.0,,153279000.0,0.8,,,,,,,7.64,,,,
,,,,200.0,971468.0,,,800.0,2.15,-0.22,,0.82,6.55,-2.03,24.64,-0.002,,,,,,,,,,,,,,,1140000000.0,4.51,1.34,4.82,,109.85,130649000.0,,,,,,,,,110.67,,60804.0,,,,14520000000.0,,,,,104.79,,,3.94,,,0.0075,0.0629,-0.018000000000000002,0.2864,,51.67,24.54,22.96,,2.58,5640000000.0,,131177000.0,9.4,,,,,,,104.12,,,,
,,,,13600.0,1950490.0,,,32400.0,17.95,-0.1,,-0.81,-3.34,-15.82,0.29,-0.0166,,,,,,,,,,,,,,,184700000.0,-0.39,-0.09,-0.2,,6.72,59698000.0,,,,,,,,,5.91,,24067.0,,,,358230000.0,,,,,12.08,,,4.67,,,-0.1208,-0.3611,-0.728,0.0516,,0.33,,,,0.28,1320000000.0,,60615000.0,3.6,,,,,,,9.25,,,,
,,,,300.0,253127.0,,,100.0,3.26,0.34,,1.88,2.09,-0.15,4.26,0.0168,,,,,,,,,,,,,,,157850000.0,-0.08,0.0,0.54,,18.74,30170000.0,,,,,,,,,20.62,,10280.0,,,,1330000000.0,,,,,24.36,,,0.0,,,0.10060000000000001,0.1131,-0.0072,0.2604,,6.23,,38.19,,1.48,884160000.0,,64637000.0,7.7,,,,,,,18.53,,,,
,,,,100.0,2876280.0,,,100.0,13.34,0.39,,0.16,0.94,-3.82,6.94,0.0113,,,,,,,,,,,,,,,1790000000.0,1.88,0.38,2.01,,34.68,271752000.0,,,,,,,,,34.84,,135702.0,,,,9600000000.0,,,,,37.85,,,2.76,,,0.0046,0.0276,-0.09880000000000001,0.2487,,2.58,18.53,17.33,,1.32,7180000000.0,,275460000.0,1.1,,,,,,,33.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,168819.0,,,100.0,47.39,0.22,,0.01,2.0,-2.29,5.68,0.0053,,,,,,,,,,,,,,,1390000000.0,3.51,0.9,3.63,,41.35,26780000.0,,,,,,,,,41.36,,7353.0,,,,11170000000.0,,,,,45.33,,,1.87,,,0.0004,0.0507,-0.0525,0.1592,,0.87,11.78,11.39,,1.15,9690000000.0,,270015000.0,3.5,,,,,,,39.36,,,,
,,,,6400.0,1425720.0,,,8800.0,5.56,-0.02,,0.12,0.31,-3.57,0.92,-0.0024,,,,,,,,,,,,,,,3180000000.0,0.49,0.16,0.65,,8.15,969554000.0,,,,,,,,,8.27,,6742.0,,,,11210000000.0,,,,,7.54,,,0.76,,,0.0146,0.0393,-0.3015,0.1252,,1.49,16.88,12.72,,0.34,32960000000.0,,1355319000.0,16.2,,,,,,,7.96,,,,
,,,,500.0,1761420.0,,,400.0,23.06,-0.25,,0.73,0.82,-0.75,2.83,-0.0139,,,,,,,,,,,,,,,782500000.0,1.41,0.35,1.61,,16.99,198062000.0,,,,,,,,,17.72,,100472.0,,,,3550000000.0,,,,,19.5,,,1.4,,,0.043,0.0487,-0.0406,0.19010000000000002,,0.78,12.57,11.01,,0.87,4139999999.9999995,,200194000.0,4.5,,,,,,,16.9,,,,
,,,,100.0,193876.0,,,200.0,137.2,-0.38,,17.87,12.85,-43.58,34.59,-0.0024,,,,,,,,,,,,,,,21780000000.0,5.82,0.0,12.27,,140.88,158735000.0,,,,,,,,,158.75,,4881.0,,,,70880000000.0,,,,,176.56,,,4.03,,,0.12689999999999999,0.08810000000000001,-0.2154,0.2786,,1.16,27.28,12.94,,1.6,44320000000.0,,446474000.0,5.8,,,,,,,145.9,,,,
,,,,200.0,4533190.0,,,400.0,9.13,0.03,,1.1,5.35,-7.57,10.31,0.0007000000000000001,,,,,,,,,,,,,,,1140000000.0,1.9,0.3,2.01,,41.93,273414000.0,,,,,,,,,43.03,,157438.0,,,,11870000000.0,,,,,40.66,,,5.74,,,0.0263,0.1421,-0.1496,0.31510000000000005,,4.71,22.65,21.41,,2.64,4490000000.0,,275831000.0,4.2,,,,,,,37.68,,,,
,,,,9500.0,3904480.0,,,500.0,5.18,-0.15,,0.56,0.32,-9.64,2.73,-0.0146,,,,,,,,,,,,,,,-366890000.0,-0.76,-0.18,-0.67,,9.57,284033000.0,,,,,,,,,10.13,,110673.0,,,,4139999999.9999995,,,,,13.62,,,-3.65,,,0.0584,0.0329,-0.4876,0.3689,,1.99,,,,,,,408505000.0,5.7,,,,,,,9.81,,,,
,,,,200.0,83469.0,,,300.0,34.16,-1.16,,-0.18,-8.76,-40.42,4.14,-0.013999999999999999,,,,,,,,,,,,,,,1890000000.0,4.05,0.99,4.64,,82.07,49729000.0,,,,,,,,,81.89,,1366.0,,,,16980000000.0,,,,,101.92,,,2.26,,,-0.0022,-0.0966,-0.33049999999999996,0.053200000000000004,,2.43,20.22,17.65,,1.74,9870000000.0,,207292000.0,6.2,,,,,,,90.65,,,,
,,,,300.0,15207000.0,,,300.0,6.95,-0.17,,-0.28,-1.32,-4.12,2.48,-0.0040999999999999995,,,,,,,,,,,,,,,12840000000.0,1.98,0.61,2.12,,41.16,3931060000.0,,,,,,,,,40.88,,681388.0,,,,178490000000.0,,,,,45.21,,,4.26,,,-0.0067,-0.0313,-0.0916,0.0646,,5.91,20.65,19.28,,3.9,46000000000.0,,4366243000.0,2.5,,,,,,,42.2,,,,
,,,,100.0,2741880.0,,,100.0,5.99,-0.42,,1.41,2.15,-4.28,6.67,-0.0091,,,,,,,,,,,,,,,1400000000.0,2.61,0.78,2.86,,44.31,216298000.0,,,,,,,,,45.72,,141224.0,,,,10780000000.0,,,,,47.07,,,3.51,,,0.0318,0.0493,-0.08560000000000001,0.17079999999999998,,7.71,17.52,15.99,,1.32,8260000000.0,,235855000.0,0.9,,,,,,,43.57,,,,
,,,,1000.0,3224770.0,,,1600.0,5.66,0.14,,0.01,0.08,-4.13,1.84,0.0276,,,,,,,,,,,,,,,77310000.0,-0.92,-0.25,-0.62,,5.2,102834000.0,,,,,,,,,5.21,,64894.0,,,,538410000.0,,,,,5.87,,,0.27,,,0.0015,0.0154,-0.4422,0.546,,0.9,,,,0.82,635740000.0,,103342000.0,3.4,,,,,,,5.13,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,300.0,60134.0,,,400.0,0.0,0.0,,-0.1,-0.15,-0.89,1.01,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,13.06,,,,,,,,,,12.96,,128.0,,,,,,,,,,,,0.0,,,-0.0076,-0.0116,-0.0643,0.08449999999999999,,,,,,,,,,0.0,,,,,,,13.11,,,,
,,,,200.0,52964.0,,,600.0,0.0,-0.02,,0.01,0.04,-1.24,1.27,-0.0017000000000000001,,,,,,,,,,,,,,,0.0,,0.0,,,11.99,,,,,,,,,,12.0,,100.0,,,,,,,,,,,,0.0,,,0.0009,0.0036,-0.09369999999999999,0.1184,,,,,,,,,,0.0,,,,,,,11.96,,,,
,,,,100.0,152211.0,,,100.0,0.0,0.04,,0.1,-0.03,-2.12,2.6,0.0017000000000000001,,,,,,,,,,,,,,,0.0,,0.0,,,22.81,,,,,,,,,,22.91,,515.0,,,,,,,,,,,,0.0,,,0.0044,-0.0012,-0.08470000000000001,0.128,,,,,,,,,,0.0,,,,,,,22.94,,,,
,,,,300.0,90139.0,,,500.0,0.0,-0.16,,0.35,0.37,-1.2,1.64,-0.006500000000000001,,,,,,,,,,,,,,,0.0,,0.0,,,23.95,,,,,,,,,,24.3,,100.0,,,,,,,,,,,,0.0,,,0.014499999999999999,0.015600000000000001,-0.0471,0.0724,,,,,,,,,,0.0,,,,,,,23.93,,,,
,,,,100.0,97919.0,,,600.0,0.0,0.02,,-0.51,-0.96,-3.56,1.69,0.0011,,,,,,,,,,,,,,,0.0,,0.0,,,19.3,,,,,,,,,,18.79,,101.0,,,,,,,,,,,,0.0,,,-0.0265,-0.048499999999999995,-0.1593,0.09880000000000001,,,,,,,,,,0.0,,,,,,,19.75,,,,
,,,,300.0,330534.0,,,1000.0,0.0,-0.16,,-0.13,0.2,-0.85,1.79,-0.013000000000000001,,,,,,,,,,,,,,,0.0,,0.0,,,12.25,,,,,,,,,,12.12,,100.0,,,,,,,,,,,,0.0,,,-0.010400000000000001,0.0169,-0.0655,0.17329999999999998,,,,,,,,,,0.0,,,,,,,11.92,,,,
,,,,900.0,131065.0,,,200.0,0.0,-0.14,,-0.24,0.12,-0.96,2.09,-0.0073,,,,,,,,,,,,,,,0.0,,0.0,,,19.31,,,,,,,,,,19.07,,278.0,,,,,,,,,,,,0.0,,,-0.0124,0.006600000000000001,-0.0479,0.1231,,,,,,,,,,0.0,,,,,,,18.95,,,,
,,,,100.0,28847.0,,,6300.0,0.0,0.004,,0.283,0.687,-0.306,2.524,0.00015,,,,,,,,,,,,,,,0.0,,0.0,,,26.631,,,,,,,,,,26.914,,250.0,,,,,,,,,,,,0.0,,,0.010620000000000001,0.02619,-0.011240000000000002,0.10349,,,,,,,,,,0.0,,,,,,,26.227,,,,
,,,,300.0,78306.0,,,100.0,0.0,-0.07,,-0.1,0.21,-0.59,1.54,-0.005200000000000001,,,,,,,,,,,,,,,0.0,,0.0,,,13.42,,,,,,,,,,13.32,,100.0,,,,,,,,,,,,0.0,,,-0.0075,0.0161,-0.0424,0.1307,,,,,,,,,,0.0,,,,,,,13.11,,,,
,,,,100.0,119919.0,,,100.0,5.09,-0.59,,-1.26,-1.54,-6.67,3.56,-0.0144,,,,,,,,,,,,,,,126570000.0,2.14,0.53,2.6,,41.75,19711000.0,,,,,,,,,40.49,,4587.0,,,,1840000000.0,,,,,41.0,,,0.86,,,-0.0302,-0.0366,-0.1414,0.09640000000000001,,8.07,18.92,15.57,,5.94,313930000.0,,45387000.0,13.9,,,,,,,42.03,,,,
,,,,400.0,950363.0,,,400.0,25.43,0.06,,-2.57,-3.92,-28.4,4.11,0.0013000000000000002,,,,,,,,,,,,,,,638400000.0,2.09,0.54,2.38,,49.54,99930000.0,,,,,,,,,46.97,,17391.0,,,,5810000000.0,,,,,48.27,,,2.93,,,-0.0519,-0.0771,-0.3768,0.0959,,1.84,22.47,19.74,,1.26,4620000000.0,,123760000.0,15.7,,,,,,,50.89,,,,
,,,,300.0,3110300.0,,,200.0,1.26,-0.35,,-0.0,1.35,-1.95,7.08,-0.005,,,,,,,,,,,,,,,4650000000.0,2.96,0.72,3.24,,69.61,902410000.0,,,,,,,,,69.61,,220313.0,,,,63140000000.0,,,,,72.06,,,2.79,,,-0.0,0.0198,-0.027200000000000002,0.11320000000000001,,55.39,23.52,21.48,,3.67,17280000000.0,,907081000.0,3.2,,,,,,,68.26,,,,
,,,,1100.0,89403.0,,,3500.0,0.0,0.01,,-0.01,0.03,-0.19,0.23,0.0021,,,,,,,,,,,,,,,0.0,,0.0,,,4.89,,,,,,,,,,4.88,,1300.0,,,,,,,,,,,,0.0,,,-0.0019,0.0058,-0.0375,0.0495,,,,,,,,,,0.0,,,,,,,4.85,,,,
,,,,100.0,24592.0,,,200.0,0.0,0.02,,0.09,0.18,-0.33,0.54,0.0024,,,,,,,,,,,,,,,0.0,,0.0,,,8.44,,,,,,,,,,8.53,,298.0,,,,,,,,,,,,0.0,,,0.010900000000000002,0.0221,-0.037200000000000004,0.0676,,,,,,,,,,0.0,,,,,,,8.35,,,,
,,,,3500.0,48403.0,,,100.0,0.0,0.01,,0.03,0.07,-0.21,0.27,0.0036,,,,,,,,,,,,,,,0.0,,0.0,,,2.75,,,,,,,,,,2.78,,300.0,,,,,,,,,,,,0.0,,,0.010900000000000002,0.0257,-0.0702,0.1076,,,,,,,,,,0.0,,,,,,,2.71,,,,
,,,,4000.0,27834.0,,,100.0,0.0,-0.02,,0.02,0.05,-0.46,0.48,-0.0021,,,,,,,,,,,,,,,0.0,,0.0,,,9.39,,,,,,,,,,9.41,,100.0,,,,,,,,,,,,0.0,,,0.0019,0.005699999999999999,-0.0466,0.0538,,,,,,,,,,0.0,,,,,,,9.36,,,,
,,,,2300.0,60131.0,,,100.0,0.0,-0.01,,-0.06,-0.05,-0.3,0.18,-0.0023,,,,,,,,,,,,,,,0.0,,0.0,,,4.48,,,,,,,,,,4.42,,220.0,,,,,,,,,,,,0.0,,,-0.0131,-0.0113,-0.0636,0.0425,,,,,,,,,,0.0,,,,,,,4.47,,,,
,,,,100.0,1168500.0,,,100.0,22.05,0.22,,0.46,1.86,-1.02,5.18,0.0085,,,,,,,,,,,,,,,0.0,1.75,0.44,1.77,,25.58,90725000.0,,,,,,,,,26.04,,25821.0,,,,2870000000.0,,,,,29.69,,,0.0,,,0.0181,0.077,-0.037700000000000004,0.2483,,1.17,14.88,14.71,,11.29,252280000.0,,110265000.0,5.3,,,,,,,24.18,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,300.0,1289890.0,,,100.0,41.45,0.38,,-0.69,-0.77,-2.33,1.28,0.014499999999999999,,,,,,,,,,,,,,,521900000.0,0.8,0.19,1.09,,27.36,55596000.0,,,,,,,,,26.67,,7004.0,,,,2680000000.0,,,,,31.78,,,0.0,,,-0.025099999999999997,-0.0282,-0.0803,0.0504,,0.63,33.34,24.47,,1.96,1350000000.0,,100644000.0,0.7,,,,,,,27.44,,,,
,,,,100.0,695302.0,,,100.0,21.87,0.05,,0.26,1.24,-2.97,3.01,0.0019,,,,,,,,,,,,,,,227130000.0,0.2,0.06,0.25,,26.36,116717000.0,,,,,,,,,26.62,,17801.0,,,,3330000000.0,,,,,28.3,,,0.0,,,0.0097,0.0487,-0.10039999999999999,0.1275,,1.21,133.1,106.48,,6.15,540800000.0,,125090000.0,1.2,,,,,,,25.38,,,,
,,,,100.0,65448.0,,,100.0,0.0,0.1601,,0.4527,1.2749,-0.0999,4.8101,0.008321,,,,,,,,,,,,,,,0.0,1.8,0.0,,,18.9474,,,,,,,,,,19.4001,,100.0,,,,,,,,,,,,0.0,,,0.023893,0.070339,-0.005123,0.329685,,,,,,,,,,0.0,,,,,,,18.1252,,,,
,,,,100.0,18802.0,,,500.0,20.74,0.08,,0.18,0.48,-0.05,2.02,0.003,,,,,,,,,,,,,,,23160000000.0,,0.0,,,25.75,2509761000.0,,,,,,,,,25.93,,100.0,,,,65890000000.0,,,,,,,,0.0,,,0.006999999999999999,0.019,-0.0019,0.08449999999999999,,1.25,,,,0.96,68780000000.0,,2541067000.0,0.0,,,,,,,25.45,,,,
,,,,400.0,1090.0,,,400.0,21.6,0.0,,-0.8,-2.69,-6.5,5.53,0.0,,,,,,,,,,,,,,,3390000000.0,,0.0,,,47.3,,,,,,,,,,46.5,,,,,,44050000000.0,,,,,,,,0.0,,,-0.0168,-0.05480000000000001,-0.1226,0.135,,2.15,,,,4.9,8990000000.0,,947234000.0,0.0,,,,,,,49.19,,,,
,,,,500.0,1834080.0,,,300.0,41.35,-0.42,,-0.26,-0.41,-7.12,5.51,-0.0091,,,,,,,,,,,,,,,0.0,3.04,0.76,3.48,,45.86,176855000.0,,,,,,,,,45.6,,63522.0,,,,8130000000.000001,,,,,48.31,,,1.55,,,-0.005600000000000001,-0.0089,-0.1351,0.1374,,1.11,15.0,13.1,,3.29,2500000000.0,,178359000.0,5.5,,,,,,,46.01,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,300.0,181179.0,,,300.0,8.25,0.41,,1.42,4.26,-0.68,8.13,0.0201,,,,,,,,,,,,,,,63460000.0,0.85,0.24,1.11,,19.34,33523000.0,,,,,,,,,20.76,,8761.0,,,,770380000.0,,,,,22.0,,,2.0,,,0.0733,0.2579,-0.0317,0.6437,,2.47,24.42,18.7,,0.54,1410000000.0,,37109000.0,5.1,,,,,,,16.5,,,,
,,,,200.0,1092040.0,,,200.0,11.33,0.16,,0.86,0.62,-3.67,3.36,0.01,,,,,,,,,,,,,,,445790000.0,1.62,0.4,1.51,,15.3,114761000.0,,,,,,,,,16.16,,39823.0,,,,1870000000.0,,,,,19.0,,,0.54,,,0.0563,0.0402,-0.18510000000000001,0.2625,,1.41,9.98,10.7,,0.27,6900000000.0,,115727000.0,6.0,,,,,,,15.54,,,,
,,,,100.0,164744.0,,,100.0,24.24,0.06,,-0.27,-0.85,-3.97,2.2,0.0017000000000000001,,,,,,,,,,,,,,,0.0,2.2,0.55,2.29,,35.31,39989000.0,,,,,,,,,35.04,,4852.0,,,,1430000000.0,,,,,37.5,,,1.62,,,-0.0077,-0.023700000000000002,-0.1018,0.067,,1.44,15.93,15.3,,4.01,356270000.0,,40792000.0,23.2,,,,,,,35.89,,,,
,,,,100.0,1634740.0,,,200.0,35.12,-0.14,,1.6,1.51,-4.95,18.22,-0.0026000000000000003,,,,,,,,,,,,,,,2740000000.0,3.91,0.9,4.46,,51.17,98846000.0,,,,,,,,,52.77,,133624.0,,,,6010000000.0,,,,,62.62,,,0.74,,,0.0313,0.029500000000000002,-0.0858,0.5274,,1.51,13.5,11.83,,0.32,18640000000.0,,113964000.0,2.2,,,,,,,51.26,,,,
,,,,73700.0,3609640.0,,,70500.0,2.86,0.08,,0.45,-0.39,-4.44,1.07,0.0178,,,,,,,,,,,,,,,1850000000.0,1.02,0.29,0.84,,4.13,783896000.0,,,,,,,,,4.58,,110637.0,,,,5760000000.0,,,,,3.28,,,-0.62,,,0.1077,-0.079,-0.4922,0.3048,,1.57,4.53,5.45,,0.91,6230000000.0,,1258280000.0,4.1,,,,,,,4.97,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,644171.0,,,7600.0,12.73,0.04,,1.49,-4.02,-18.68,4.03,0.0012,,,,,,,,,,,,,,,1590000000.0,2.07,0.42,2.18,,31.29,122453000.0,,,,,,,,,32.78,,25210.0,,,,8690000000.0,,,,,37.37,,,1.32,,,0.0477,-0.1093,-0.363,0.1402,,2.57,15.84,15.04,,0.42,20900000000.0,,265050000.0,0.9,,,,,,,36.8,,,,
,,,,18000.0,2861730.0,,,51200.0,6.21,-0.17,,0.1,-0.85,-5.33,0.89,-0.0292,,,,,,,,,,,,,,,942190000.0,0.38,0.09,0.57,,5.56,339977000.0,,,,,,,,,5.66,,59837.0,,,,3870000000.0,,,,,7.55,,,1.25,,,0.0175,-0.1303,-0.485,0.18660000000000002,,0.94,14.89,9.93,,1.11,3580000000.0,,683509000.0,2.1,,,,,,,6.51,,,,
,,,,1000.0,663274.0,,,200.0,15.54,0.41,,0.66,-0.99,-6.8,1.77,0.037000000000000005,,,,,,,,,,,,,,,789620000.0,1.92,0.32,1.44,,10.83,121273000.0,,,,,,,,,11.49,,9663.0,,,,3140000000.0,,,,,9.26,,,3.19,,,0.061200000000000004,-0.0793,-0.3718,0.1821,,0.71,6.11,7.98,,0.68,4440000000.0,,273655000.0,2.9,,,,,,,12.48,,,,
,,,,100.0,137950.0,,,100.0,9.1,0.54,,3.04,2.86,-1.26,4.95,0.0244,,,,,,,,,,,,,,,406400000.0,1.0,0.1,1.0,,19.64,73891000.0,,,,,,,,,22.68,,4509.0,,,,4190000000.0000005,,,,,20.47,,,40.65,,,0.1547,0.1444,-0.0526,0.2792,,2.43,22.91,22.68,,1.92,2130000000.0,,184751000.0,6.0,,,,,,,19.82,,,,
,,,,500.0,147785.0,,,300.0,14.13,0.03,,0.34,0.12,-1.67,1.78,0.0018,,,,,,,,,,,,,,,118200000.0,1.53,0.39,1.67,,16.79,44913000.0,,,,,,,,,17.13,,5459.0,,,,930140000.0,,,,,19.33,,,1.0,,,0.0201,0.0070999999999999995,-0.0888,0.11599999999999999,,1.21,11.2,10.26,,0.95,982300000.0,,54299000.0,2.9,,,,,,,17.01,,,,
,,,,100.0,290858.0,,,100.0,19.45,-4.09,,-1.41,2.91,-5.99,12.44,-0.042800000000000005,,,,,,,,,,,,,,,305700000.0,5.48,0.39,5.97,,92.92,33461000.0,,,,,,,,,91.51,,13087.0,,,,3080000000.0,,,,,96.0,,,1.0,,,-0.0152,0.0329,-0.061399999999999996,0.1573,,4.92,16.7,15.33,,2.51,1280000000.0,,33615000.0,1.7,,,,,,,88.6,,,,
,,,,100.0,1582590.0,,,100.0,23.62,1.36,,-1.61,2.72,-7.44,11.62,0.0211,,,,,,,,,,,,,,,1320000000.0,4.6,1.09,4.86,,67.46,140454000.0,,,,,,,,,65.85,,39871.0,,,,9290000000.0,,,,,66.11,,,1.45,,,-0.0239,0.0431,-0.1015,0.2143,,2.73,14.32,13.55,,0.72,12590000000.0,,141046000.0,5.2,,,,,,,63.13,,,,
,,,,7900.0,2964410.0,,,4300.0,18.57,0.11,,0.08,-3.55,-25.0,1.26,0.025099999999999997,,,,,,,,,,,,,,,415130000.0,-4.19,-1.11,-4.09,,4.41,41106000.0,,,,,,,,,4.49,,63337.0,,,,213840000.0,,,,,5.96,,,-0.05,,,0.0192,-0.4416,-0.8477,0.3901,,0.24,,,,0.38,555230000.0,,47626000.0,6.7,,,,,,,8.04,,,,
,,,,200.0,2941810.0,,,200.0,10.43,-0.04,,2.46,2.53,-0.56,9.25,-0.0011,,,,,,,,,,,,,,,2310000000.0,2.17,0.44,2.27,,35.39,425053000.0,,,,,,,,,37.85,,148392.0,,,,16160000000.0,,,,,35.5,,,2.06,,,0.0697,0.0716,-0.0146,0.3234,,3.63,17.44,16.67,,0.92,17550000000.0,,427052000.0,2.1,,,,,,,35.32,,,,
,,,,600.0,1801990.0,,,100.0,47.19,-1.29,,8.19,12.47,-27.7,43.69,-0.0106,,,,,,,,,,,,,,,2740000000.0,0.87,0.15,1.83,,112.72,110194000.0,,,,,,,,,120.91,,38595.0,,,,13530000000.0,,,,,129.64,,,57.8,,,0.0726,0.115,-0.1864,0.5658,,2.59,138.98,66.07,,5.14,2660000000.0,,111913000.0,2.2,,,,,,,108.44,,,,
,,,,1300.0,42248.0,,,1800.0,6.45,-0.17,,-0.17,-0.51,-3.14,0.66,-0.026000000000000002,,,,,,,,,,,,,,,58630000.0,0.53,0.16,0.58,,6.53,12769000.0,,,,,,,,,6.36,,82.0,,,,285850000.0,,,,,7.0,,,0.55,,,-0.026400000000000003,-0.0743,-0.33049999999999996,0.1158,,1.01,12.0,10.97,,3.0,97940000.0,,44945000.0,1.5,,,,,,,6.87,,,,
,,,,400.0,89569.0,,,100.0,5.1,-0.2,,-2.15,-6.57,-14.85,0.3,-0.0113,,,,,,,,,,,,,,,72160000.0,1.1,0.27,1.39,,19.7,19984000.0,,,,,,,,,17.55,,100.0,,,,1020000000.0,,,,,25.63,,,0.39,,,-0.1093,-0.2724,-0.4583,0.0174,,3.48,15.95,12.63,,7.95,130169999.99999999,,58326000.0,2.0,,,,,,,24.12,,,,
,,,,900.0,8015320.0,,,100.0,42.16,-0.47,,2.58,-1.11,-20.56,5.96,-0.006999999999999999,,,,,,,,,,,,,,,19540000000.0,0.65,-0.01,2.74,,63.95,1230624000.0,,,,,,,,,66.53,,570669.0,,,,81930000000.0,,,,,73.75,,,-92.04,,,0.0403,-0.016399999999999998,-0.2361,0.0984,,1.59,102.35,24.28,,1.49,55340000000.0,,1231461000.0,4.5,,,,,,,67.64,,,,
